la;premiere;ligne;est;ignoree 
R34;11;C522;CUSTOMER;0;1;0;NONE;10.0;0.0 
R34;12;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R35;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R35;2;C235;CUSTOMER;0;1;0;NONE;120.0;0.0 
R35;3;C77;CUSTOMER;0;1;0;NONE;290.0;0.0 
R35;4;C239;CUSTOMER;0;1;0;NONE;120.0;0.0 
R35;5;C361;CUSTOMER;0;1;0;NONE;75.0;0.0 
R35;6;C245;CUSTOMER;0;1;0;NONE;120.0;0.0 
R35;7;C98;CUSTOMER;0;1;0;NONE;240.0;0.0 
R35;8;C514;CUSTOMER;0;1;0;NONE;10.0;0.0 
R35;9;C483;CUSTOMER;0;1;0;NONE;20.0;0.0 
R35;10;C48;CUSTOMER;0;1;0;NONE;5.0;0.0 
R35;11;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R36;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R36;2;C175;CUSTOMER;0;1;0;NONE;145.0;0.0 
R36;3;C195;CUSTOMER;0;1;0;NONE;120.0;0.0 
R36;4;C459;CUSTOMER;0;1;0;NONE;40.0;0.0 
R36;5;C13;CUSTOMER;0;1;0;NONE;120.0;0.0 
R36;6;C260;CUSTOMER;0;1;0;NONE;120.0;0.0 
R36;7;C162;CUSTOMER;0;1;0;NONE;155.0;0.0 
R36;8;C524;CUSTOMER;0;1;0;NONE;10.0;0.0 
R36;9;C380;CUSTOMER;0;1;0;NONE;65.0;0.0 
R36;10;C302;CUSTOMER;0;1;0;NONE;110.0;0.0 
R36;11;C455;CUSTOMER;0;1;0;NONE;45.0;0.0 
R36;12;C521;CUSTOMER;0;1;0;NONE;10.0;0.0 
R36;13;C523;CUSTOMER;0;1;0;NONE;10.0;0.0 
R36;14;C517;CUSTOMER;0;1;0;NONE;10.0;0.0 
R36;15;C519;CUSTOMER;0;1;0;NONE;10.0;0.0 
R36;16;C518;CUSTOMER;0;1;0;NONE;10.0;0.0 
R36;17;C516;CUSTOMER;0;1;0;NONE;10.0;0.0 
R36;18;D1;DEPOT;0;1;0;NONE;0.0;0.0 
R37;1;D1;DEPOT;0;1;0;NONE;0.0;0.0 
